published_date,username,comment,like_count,reply_count,reply_to_user,reply_to_comment,video_id,clean,sentiment
2025-03-01T12:57:45Z,@fajarssudiana4583,sebenernya gak papa d ganti tapi jangan Arbani karna dia udh Roman Picisan banget jadi ngerusak,3,0,-,-,eAwka9G5Oo8,sebenernya gak papa d ganti arbani karna udh roman picis banget ngerusak,Neutral
2025-02-21T12:46:04Z,@asphacya124,"Setelah ngeliat ancika, ternyata pemainnya arbani malah bikin nangis.Karna film ancika ada beberapa part yg bener² mirip sm kisahku dan alm.mantanku, apalagi pas dilan ilang 3 hari karna demo trs tiba² muncul di hadapan ancika.Itu persis kyk cerita mantanku yg ilang karna demo,mantanku ilang 2 hari disaat aku udh ga tau mau nyari dia kemana lagi tiba² dia jemput aku di sekolahan.Pokoknya setelah nonton ancika,yg bikin aku nangis terus malah film ancika🥲",19,1,-,-,eAwka9G5Oo8,ngeliat ancika main arbani bikin nangiskarna film ancika part yg bener sm kisah almmantanku pas dil ilang karna demo trs muncul hadap ancikaitu persis kyk cerita mantan yg ilang karna demomantanku ilang saat udh ga tau nyari mana jemput sekolahanpokoknya nonton ancikayg bikin nang film ancika,Positive
2025-03-26T10:20:15Z,@Eltryakin,@asphacya124 karena ceritanya relate sama kisah hidupmu kak... Makanya terbawa perasaan 😊 semoga bahagia selalu yaaa,3,-,@asphacya124,"Setelah ngeliat ancika, ternyata pemainnya arbani malah bikin nangis.Karna film ancika ada beberapa part yg bener² mirip sm kisahku dan alm.mantanku, apalagi pas dilan ilang 3 hari karna demo trs tiba² muncul di hadapan ancika.Itu persis kyk cerita mantanku yg ilang karna demo,mantanku ilang 2 hari disaat aku udh ga tau mau nyari dia kemana lagi tiba² dia jemput aku di sekolahan.Pokoknya setelah nonton ancika,yg bikin aku nangis terus malah film ancika🥲",eAwka9G5Oo8,asphacya cerita relate kisah hidup kak bawa asa moga bahagia yaaa,Neutral
2025-02-18T13:20:57Z,@eggparker,?trs mn alasanyaaa?,0,0,-,-,eAwka9G5Oo8,trs mn alasanyaaa,Neutral
2025-02-17T11:47:47Z,@zaidahkasim9893,Aku nk dilan dgn milea sajaaa!!!,1,0,-,-,eAwka9G5Oo8,nk dil dgn milea sajaaa,Neutral
2025-02-14T05:42:10Z,@Its_Sall24,"Jadi, intinya kenapa??? Saya ga bisa nangkap inti dari penolakan si iqbal😂",0,1,-,-,eAwka9G5Oo8,inti ga nangkap inti tolak si iqbal,Neutral
2025-03-14T06:14:15Z,@ismayantiisma8717,"@Its_Sall24 Alasannya Iqbal mau keluar dari karakter dilan, klau dia tetap mengambil peran dilan maka orang2 akan mengenalnya dengan dilan bukan Iqbal, jadi disaat dia main film judul lain karakter nya bakalan susah masuk Krn udah melekat karakter dilannya, gituu",1,-,@Its_Sall24,"Jadi, intinya kenapa??? Saya ga bisa nangkap inti dari penolakan si iqbal😂",eAwka9G5Oo8,itssall alas iqbal karakter dil klau ambil peran dil orang kenal dil iqbal saat main film judul karakter nya susah masuk krn udah lekat karakter dil gituu,Negative
2025-02-08T02:06:24Z,@pengenjadidpr6015,Iyalah di milking terus udah 3film masih mau dipake lagi,0,0,-,-,eAwka9G5Oo8,iya milking udah film dipake,Neutral
2025-02-03T12:08:59Z,@ririqwasilah,😭,1,0,-,-,eAwka9G5Oo8,,Neutral
2025-01-31T23:23:41Z,@RanyBabaParfum,Dilan bagiku ya Iqbal gak akan bisa digantikan siapa pun tetep dilan adalah iqbal,1,0,-,-,eAwka9G5Oo8,dil bagi ya iqbal gak ganti tetep dil iqbal,Neutral
2025-01-31T16:51:50Z,@mugiwarachannel9481,"Iqbal ga mau peranin dilan lagi gegara alip cepmek, apalagi saat dia bilang kamu nanyeeaa???",3,0,-,-,eAwka9G5Oo8,iqbal ga peranin dil gegara alip cepmek bilang nanyeeaa,Neutral
2025-01-28T11:04:04Z,@Siti-l1x,"Dikarenakan juga dilan jadi ke arah lain lain 😂,, Krn ini kisah nyata yg memang ceritanya sampe milea saja, jadi nggak bakal seru jika cerita nya ke lain lain lagi,,",3,0,-,-,eAwka9G5Oo8,dil arah krn kisah nyata yg cerita sampe milea nggak seru cerita nya,Neutral
2025-01-27T12:41:34Z,@lhellysewelassewelas586,Sosok dilan sudah melekat dan cocok banget diperani oleh Iqbal ramadhan...,1,0,-,-,eAwka9G5Oo8,sosok dil lekat cocok banget ani iqbal ramadhan,Neutral
2025-01-26T12:04:21Z,@cacaumeys,Karna dilan tetep dilan bukan ancika,2,0,-,-,eAwka9G5Oo8,karna dil tetep dil ancika,Neutral
2025-01-14T08:58:23Z,@helmasutiana771,ancika ga boom dilan soalnya diganti pemainnya jadi kureng,6,0,-,-,eAwka9G5Oo8,ancika ga boom dil ganti main reng,Positive
2025-01-06T14:05:03Z,@galeryna,"Pilihan yg tepat , karena org udh membekas dengan peran dy jadi dilan jd sampe kapanpun yg mereka tau dilan itu ya Iqbal",6,0,-,-,eAwka9G5Oo8,pilih yg org udh bekas peran dy dil jd sampe yg tau dil ya iqbal,Neutral
2025-01-05T14:15:07Z,@ilmannafian8815,Dia sering di cek cengin sama temen temen nya mknya ga mau lgi make peran dilan 😂,0,0,-,-,eAwka9G5Oo8,cek cengin temen temen nya mknya ga lgi make peran dil,Neutral
2025-01-05T03:59:20Z,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",269,7,-,-,eAwka9G5Oo8,dil ku iqbal ramadhan iqbal dil kangen banget film dil versi iqbal,Neutral
2025-11-07T16:21:07Z,@ridosiburik5794,@Mayangkhairunnissa gimna kalok Ariel jadi dilan,2,-,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",eAwka9G5Oo8,mayangkhairunnissa gimna kalok ariel dil,Neutral
2025-11-08T12:18:23Z,@BillyArtha-Tobi,"@ridosiburik5794 DALAM hati nya ...pasti Heboh dia nya brooo kwkwkkwwk
IQBAL tenggelam",0,-,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",eAwka9G5Oo8,ridosiburik hati nya heboh nya brooo kwkwkkwwk iqbal tenggelam,Neutral
2025-11-08T18:20:08Z,@okewis,@ridosiburik5794 ariel itu dilan d dunia nyata 😁,1,-,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",eAwka9G5Oo8,ridosiburik ariel dil d dunia nyata,Neutral
2025-11-09T10:50:21Z,@bambangdwirianto787,"@ridosiburik5794 di video clip yang terdalam Ikbal jadi Ariel, sekarang Aril jdi dilan . 😁",2,-,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",eAwka9G5Oo8,ridosiburik video clip dalam ikbal ariel aril jdi dil,Neutral
2025-11-10T12:51:16Z,@ridosiburik5794,"Kemarin pas di podcast igun ganteng full banget,,,padahl udah 40 lbh,​@BillyArtha-Tobi",0,-,@Mayangkhairunnissa,"Dilan ku adalah iqbal ramadhan, selain iqbal itu bukan dilan.. Kangen banget film dilan versi iqbal 😭😭😭",eAwka9G5Oo8,kemarin pas podcast igun ganteng full bangetpadahl udah lbhbillyarthatobi,Positive
2025-01-03T18:16:39Z,@Hasanah3210,kangen dilan 1990-1991,17,0,-,-,eAwka9G5Oo8,kangen dil,Neutral
2024-12-28T12:23:52Z,@ramzinugraha9088,"Kalo Iqbal tetap memerankan karakter Dilan, dia akan dikenal melekat sebagai Dilan jika Iqbal bermain di film lain penonton akan merasa perannya itu adalah Dilan bukan yang lain ini dan berbahaya. Seperti halnya Robert Downey jr yang dikenal sebagai Iron Man, ketika Ribet berperan di film lain penonton merasa tidak bisa melepaskan karakter Iron Man di film yang lain.",93,1,-,-,eAwka9G5Oo8,kalo iqbal peran karakter dil kenal lekat dil iqbal main film tonton peran dil bahaya hal robert downey jr kenal iron man ribet peran film tonton lepas karakter iron man film,Positive
2025-07-09T08:12:07Z,@arifrahmanhakim4849,Tpi aku lebih suka ketika rdj jadi sherlock holmes,1,-,@ramzinugraha9088,"Kalo Iqbal tetap memerankan karakter Dilan, dia akan dikenal melekat sebagai Dilan jika Iqbal bermain di film lain penonton akan merasa perannya itu adalah Dilan bukan yang lain ini dan berbahaya. Seperti halnya Robert Downey jr yang dikenal sebagai Iron Man, ketika Ribet berperan di film lain penonton merasa tidak bisa melepaskan karakter Iron Man di film yang lain.",eAwka9G5Oo8,tpi suka rdj sherlock holmes,Neutral
2024-12-23T04:35:27Z,@hanifkayaknyaganteng8658,Yah rugi dong,0,0,-,-,eAwka9G5Oo8,yah rugi,Neutral
2024-12-22T11:09:43Z,@ahmadnururrozzaq2095,"Kalo alasan nya cuman pengen keluar dari karakter dilan itu bukan alasan, pasti ada penyebab lain nya kenapa iqbal pengen keluar dari karakter itu...",1,0,-,-,eAwka9G5Oo8,kalo alas nya cuman ken karakter dil alas sebab nya iqbal ken karakter,Negative
2024-12-20T14:09:21Z,@Vanzze,"tapi secara look, Arbani memg lebih cocok peranin Dilan, sangar nya keliatan banget",0,0,-,-,eAwka9G5Oo8,look arbani memg cocok peranin dil sangar nya liat banget,Neutral
2024-12-18T08:31:44Z,@eggsplorer62,"Apa cuma aku ya yang nggak peduli peran film apa aja itu diganti apa tetap 😂 yang aku lakukan cuma enjoy alur cerita, gak ngurus artisnya siapa 😂 nggak ikut bayar, cuma numpang enjoy aja di dunia ini ahaha",2,1,-,-,eAwka9G5Oo8,ya nggak peduli peran film aja ganti laku enjoy alur cerita gak ngurus artis nggak bayar numpang enjoy aja dunia ahaha,Positive
2025-01-30T06:23:40Z,@agusangee,iya cmn lu dan 2 org yg like,2,-,@eggsplorer62,"Apa cuma aku ya yang nggak peduli peran film apa aja itu diganti apa tetap 😂 yang aku lakukan cuma enjoy alur cerita, gak ngurus artisnya siapa 😂 nggak ikut bayar, cuma numpang enjoy aja di dunia ini ahaha",eAwka9G5Oo8,iya cmn lu org yg like,Neutral
2024-12-09T06:52:49Z,@RawdaUmroh,Semangat🔥🔥🔥,1,0,-,-,eAwka9G5Oo8,semangat,Neutral
2024-11-24T10:05:26Z,@chameleon4962,Gajelas penyampaian bertele-tele,0,0,-,-,eAwka9G5Oo8,gajelas sampai berteletele,Neutral
2024-11-19T23:53:18Z,@shineekebabybuff1452,"*bayaran iqbaal utk ancika kurang kayanya😂 aku lebih yakin itu sih soalnya iqbal udah byk membintangi film box office, cuman kn ga mungkin di bilang iqbal budget nya ga cocok ntar di sangka dia sombong dan merendahkan tim PH, padahal kn emg wajar namanya org kerja ya nyari duit*",10,2,-,-,eAwka9G5Oo8,bayar iqbaal utk ancika kaya sih iqbal udah byk bintang film box office cuman kn ga bilang iqbal budget nya ga cocok ntar sangka sombong rendah tim ph kn emg wajar nama org kerja ya nyari duit,Neutral
2025-01-30T20:32:53Z,@husnarofianti8070,"@shineekebabybuff1452 ngga, kaa. iqbaal tuh salah satu artis yang idealismenya kuat banget. dia emang ga mau hanya diingat sebagai dilan makanya nolak tawaran ini. dia ga mau ada kemelekatan itu, ga mau kalo nanti dia mainin film lain, orang2 tetep liat dia sebagai dilan, bukan sebagai peran lain yang dia mainin",2,-,@shineekebabybuff1452,"*bayaran iqbaal utk ancika kurang kayanya😂 aku lebih yakin itu sih soalnya iqbal udah byk membintangi film box office, cuman kn ga mungkin di bilang iqbal budget nya ga cocok ntar di sangka dia sombong dan merendahkan tim PH, padahal kn emg wajar namanya org kerja ya nyari duit*",eAwka9G5Oo8,shineekebabybuff ngga kaa iqbaal tuh salah artis idealisme kuat banget emang ga dil nolak tawar ga lekat ga kalo mainin film orang tetep liat dil peran mainin,Neutral
2025-01-30T20:38:29Z,@husnarofianti8070,si kenal iqbaal tuh gw😫,1,-,@shineekebabybuff1452,"*bayaran iqbaal utk ancika kurang kayanya😂 aku lebih yakin itu sih soalnya iqbal udah byk membintangi film box office, cuman kn ga mungkin di bilang iqbal budget nya ga cocok ntar di sangka dia sombong dan merendahkan tim PH, padahal kn emg wajar namanya org kerja ya nyari duit*",eAwka9G5Oo8,si kenal iqbaal tuh gw,Neutral
2024-11-16T05:39:13Z,@keepcalm212,"Mantap Iqbal, idelias 👋🏻",9,0,-,-,eAwka9G5Oo8,mantap iqbal idelias,Neutral
2024-11-15T13:06:44Z,@mustikanabila9097,"Karakter ancika aja di ganti,dulu stefi yg meranin ancika",0,0,-,-,eAwka9G5Oo8,karakter ancika aja gantidulu stefi yg meranin ancika,Neutral
2024-11-03T05:47:48Z,@UcupUdin-s5y,Filix Pratama aja yang menjadi karakter dilan,2,0,-,-,eAwka9G5Oo8,filix pratama aja karakter dil,Neutral
2024-10-26T14:22:14Z,@Hanami1212,Aku awal kenal iqbal dari masa masa dia masih aktif di CJR sekarang ga kerasa,1,0,-,-,eAwka9G5Oo8,kenal iqbal aktif cjr ga rasa,Neutral
2024-10-26T14:21:51Z,@Hanami1212,Tapi kalau jadi Jaemin mau ngga,0,0,-,-,eAwka9G5Oo8,jaemin ngga,Neutral
2024-10-21T12:43:16Z,@ankbaik13,siapa yg nonton 2024 nie😁,19,2,-,-,eAwka9G5Oo8,yg nonton nie,Neutral
2025-02-10T12:59:39Z,@LikRey-f4n,@ankbaik13 2025 uyyy,0,-,@ankbaik13,siapa yg nonton 2024 nie😁,eAwka9G5Oo8,ankbaik uyyy,Neutral
2025-02-10T12:59:55Z,@LikRey-f4n,2025 uy,1,-,@ankbaik13,siapa yg nonton 2024 nie😁,eAwka9G5Oo8,uy,Neutral
2024-10-15T23:31:58Z,@mohammadharis4685,berhenti ketika sedang diatas.. dengan begitu orang” akan selamanya mengingatmu di posisi karier terbaik.. kalo lanjut dan lanjut lama” akan turun juga.. orang” jg akan menganggap dilan itu karakter biasa 😅,161,2,-,-,eAwka9G5Oo8,henti atas orang ingat posisi karier baik kalo turun orang jg anggap dil karakter,Neutral
2025-02-05T06:45:59Z,@SyamsulArif-mv4dd,@mohammadharis4685 wah iye juga bang wkekek,5,-,@mohammadharis4685,berhenti ketika sedang diatas.. dengan begitu orang” akan selamanya mengingatmu di posisi karier terbaik.. kalo lanjut dan lanjut lama” akan turun juga.. orang” jg akan menganggap dilan itu karakter biasa 😅,eAwka9G5Oo8,mohammadharis iye bang wkekek,Neutral
2025-03-06T15:16:15Z,@IlhamIlham-b3g,Muasok 👍,2,-,@mohammadharis4685,berhenti ketika sedang diatas.. dengan begitu orang” akan selamanya mengingatmu di posisi karier terbaik.. kalo lanjut dan lanjut lama” akan turun juga.. orang” jg akan menganggap dilan itu karakter biasa 😅,eAwka9G5Oo8,muasok,Neutral
2024-09-30T14:32:31Z,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,904,5,-,-,eAwka9G5Oo8,iqbal dil arbani roman ruang masingmasing hati gemar,Neutral
2024-12-04T08:51:38Z,@kleineente6475,Lu oon atau bego? Iqbal ya iqbal om 🤡💀💅,0,-,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,eAwka9G5Oo8,lu oon bego iqbal ya iqbal om,Neutral
2025-08-18T23:50:47Z,@sr.asaa306,"bnr bgtt arbani itu perannya itu udh masuk ke roman bgtt bukan dilan bahkan gw dulu mikir dia itu nama aslinya roman ternyata bukan, arbani itu emng memasuki karakter roman bgtt 😭",7,-,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,eAwka9G5Oo8,bnr bgtt arbani peran udh masuk roman bgtt dil gw mikir nama asli roman arbani emng pasuk karakter roman bgtt,Neutral
2025-09-25T17:04:59Z,@Bobston88,Coba gantinya cihoko Kurniawan pasti vibesnya Kemabli,1,-,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,eAwka9G5Oo8,coba ganti cihoko kurniawan vibesnya kemabli,Neutral
2025-11-12T15:06:13Z,@wolfempire9370,begitu juga ariel noah,1,-,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,eAwka9G5Oo8,ariel noah,Neutral
2025-11-15T02:12:24Z,@erwynapriansyah87,Bener,1,-,@sitirohanah2061,Iqbal tetap lah dilan begitupun arbani adalah roman semuanya punya ruang di Masing-masing hati penggemar.,eAwka9G5Oo8,bener,Neutral
2024-09-20T02:21:04Z,@RizkyReival,jangan ketawa ketawa mu itu bagus,2,0,-,-,eAwka9G5Oo8,ketawa ketawa mu bagus,Neutral
2024-09-16T10:05:45Z,@SamsulSahroni-lb3fl,jadi alasannya apa min??muter muter,5,0,-,-,eAwka9G5Oo8,alas minmuter muter,Negative
2024-09-15T23:48:27Z,@rikoanton7692,Smenjak ganti bkn iqbal udh g mau ntn 😂,7,0,-,-,eAwka9G5Oo8,smenjak ganti bkn iqbal udh g ntn,Neutral
2024-08-26T07:15:08Z,@Thinkagain-b9z,Beuh ceweknya cantik short hair..,1,0,-,-,eAwka9G5Oo8,beuh cewek cantik short hair,Neutral
2024-08-23T18:29:07Z,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",254,5,-,-,eAwka9G5Oo8,ku wajar aja sih iqbal tolak karna film ancika status dil nya udah kuliah cari awa dewasa iqbal muka nya imut,Neutral
2024-10-31T16:11:56Z,@erikct5419,"Bukan itu. Iqbal sudah menjiwai sosok dilan. Dan di ancika dilan dan milea masing2 berpisah dan menikah dengan pasangan nya masing. 
Itu yang membuat iqbal menolak. Karena sosok dilan di dalam diri iqbal adalah milea cinta sejatinya.",51,-,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",eAwka9G5Oo8,iqbal jiwa sosok dil ancika dil milea pisah meni pasang nya iqbal tolak sosok dil iqbal milea cinta sejati,Neutral
2024-11-16T05:39:48Z,@keepcalm212,"Bukan, itu namanya keren. Iqbal menolak ketika posisi lagi diatas, idealis",11,-,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",eAwka9G5Oo8,nama keren iqbal tolak posisi atas idealis,Neutral
2024-12-27T09:26:11Z,@akbarrabka__,@aisyahbkl9323 kaya guee,1,-,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",eAwka9G5Oo8,aisyahbkl kaya guee,Neutral
2025-01-30T06:21:54Z,@agusangee,@keepcalm212 iqbal nolak karna mau krluar dari karakternya bisa di bilang kyk keluar dari zona nyaman bukan karna lagi di atas kocak,7,-,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",eAwka9G5Oo8,keepcalm iqbal nolak karna krluar karakter bilang kyk zona nyaman karna kocak,Neutral
2025-04-07T13:34:41Z,@Abeed-hm8jr,@aisyahbkl9323 ada namanya makeup artist kalo alasannya cuma yg kau bilang,2,-,@aisyahbkl9323,"Menurut ku wajar aja sih iqbal menolak, karna kan film ancika itu, status dilan nya udah kuliah, jadi harus cari perawakan yang lebih dewasa juga, iqbal ini kan muka nya masih imut2 😅",eAwka9G5Oo8,aisyahbkl nama makeup artist kalo alas yg kau bilang,Negative
2024-08-06T15:25:24Z,@amallyyahzahra,agustus 2024 mampir dulu sini,5,0,-,-,eAwka9G5Oo8,agustus mampir,Neutral
2024-07-08T16:20:45Z,@YasminNurin,Mungkin dilan gak bisa tanpa milea,61,7,-,-,eAwka9G5Oo8,dil gak milea,Neutral
2024-07-19T05:16:59Z,@angelinevangama,"di film anchika.. si arbani itu meranin karakter dilan.. tp ga greget bgt.. ga dapet banget tuh karakter ""dilan"" nya.. karena dilan udah melekat bgt ke iqbal, jd pas si arbani peranin.. jd spt bukan dilan gitu lho.. jd ga bikin melting pas nonton",27,-,@YasminNurin,Mungkin dilan gak bisa tanpa milea,eAwka9G5Oo8,film anchika si arbani meranin karakter dil tp ga greget bgt ga dapet banget tuh karakter dil nya dil udah lekat bgt iqbal jd pas si arbani peranin jd spt dil gitu lho jd ga bikin melting pas nonton,Neutral
2024-09-02T18:25:22Z,@highhopes723,@angelinevangama tp tetep ditontonkan?,2,-,@YasminNurin,Mungkin dilan gak bisa tanpa milea,eAwka9G5Oo8,angelinevangama tp tetep tonton,Neutral
2024-09-12T14:36:20Z,@prstyo420,@highhopes723 wkwk savage bang🗿,2,-,@YasminNurin,Mungkin dilan gak bisa tanpa milea,eAwka9G5Oo8,highhopes wkwk savage bang,Neutral
2024-10-01T12:26:59Z,@R-Andrawan,"@highhopes723 ngga tuh,gw liat cuplikannya aja udh GK tertarik",0,-,@YasminNurin,Mungkin dilan gak bisa tanpa milea,eAwka9G5Oo8,highhopes ngga tuhgw liat cuplik aja udh gk tarik,Neutral
2024-10-14T01:49:08Z,@babahcoik,@angelinevangama Ya mau gimana lagi sih Iqbal nya aja gak mau perankan Dilan padahal udah ditawarin,1,-,@YasminNurin,Mungkin dilan gak bisa tanpa milea,eAwka9G5Oo8,angelinevangama ya gimana sih iqbal nya aja gak peran dil udah ditawarin,Neutral
2024-07-07T09:28:02Z,@sitifaizah6373,Wajah Iqbal mirip Arbani.,6,0,-,-,eAwka9G5Oo8,wajah iqbal arbani,Neutral
2024-06-29T04:37:57Z,@yaminadrian,Alasannya Opo Weh🙈,4,0,-,-,eAwka9G5Oo8,alas opo weh,Negative
2025-12-06T10:09:39Z,@fahrirazak8796,Kok aku gak tau ya ini filemnya ..  haduhhh baru tau,0,0,-,-,_s4AOdH2OUs,gak tau ya filemnya haduhhh tau,Neutral
2025-12-04T04:12:32Z,@dardianshah3211,ya klo gw punya istri zee jkt 48 mah wlo mantan gw caythlin tetep bersyukur banget gw haha,0,0,-,-,_s4AOdH2OUs,ya klo gw istri zee jkt mah wlo mantan gw caythlin tetep syukur banget gw haha,Positive
2025-11-28T14:43:11Z,@andinuraeninuralam8863,"lebih Cantik malah Ancika dibanding Milea, kelihatan ekspresi Milea nyesal & cemburu ke Ancika .. nyesal lu Milea tinggalkan Dilan !!!",0,0,-,-,_s4AOdH2OUs,cantik ancika banding milea ekspresi milea nyesal cemburu ancika nyesal lu milea tinggal dil,Neutral
2025-11-28T14:40:22Z,@andinuraeninuralam8863,"kelihatan Milea cemburu & masih ingin bersama Dilan, itu dungu namanya dia tinggalkan Dilan & menikah dengan Hardi.",0,0,-,-,_s4AOdH2OUs,milea cemburu dil dungu nama tinggal dil meni hardi,Neutral
2025-11-11T10:08:29Z,@AlifReactChannel,Ini ga dimainin sama iqbal & vanesha? Ahelahhh,0,0,-,-,_s4AOdH2OUs,ga dimainin iqbal vanesha ahelahhh,Neutral
2025-11-03T07:35:53Z,@ceriayuk,Bagusnya pemerannya ganti jadi gag sedih2 amat hehe,0,0,-,-,_s4AOdH2OUs,bagus per ganti gag sedih hehe,Neutral
2025-09-29T19:04:47Z,@alfa_tayo5342,the real cinta tak slamanya indahh dekk😂,0,0,-,-,_s4AOdH2OUs,the real cinta slamanya indahh dekk,Positive
2025-09-18T12:12:50Z,@mohdhafizulnizam7258,Gk seru dilan cuma mau Melia gk mau zee,1,0,-,-,_s4AOdH2OUs,gk seru dil melia gk zee,Neutral
2025-09-03T11:58:55Z,@fortuna3476,"pemeran nya gak cocok ... 😂
gak punya aura bintang
B ajah ... sorry sudah jujur ..",0,0,-,-,_s4AOdH2OUs,per nya gak cocok gak aura bintang b ajah sorry jujur,Negative
2025-08-10T05:59:36Z,@DoniyenCinhaufetha,gada vibes nya beda orang,0,0,-,-,_s4AOdH2OUs,gada vibes nya beda orang,Neutral
2025-08-05T10:54:06Z,@azzahra.na19,Hah😮,0,0,-,-,_s4AOdH2OUs,hah,Neutral
2025-08-03T05:29:55Z,@DBpoetra,"Menurut pandangan pribadi saya, Lebih natural si Arbani ini yg memerankan Dilan.
Dilan 1 2 3 itu terlihat kaku",0,0,-,-,_s4AOdH2OUs,pandang pribadi natural si arbani yg peran dil dil kaku,Positive
2025-08-01T14:51:20Z,@yusufwillhelm,Pemainnya berubah-ubah jadi feel-nya gak dapet,0,0,-,-,_s4AOdH2OUs,main berubahubah feelnya gak dapet,Positive
2025-08-01T14:02:48Z,@RandomJKT48-p1o,"""Milea emang punya masa lalu. Tapi saya, punya dilan. "" Asoyy😅",1,0,-,-,_s4AOdH2OUs,milea emang dil asoyy,Neutral
2025-07-30T03:34:27Z,@reslileniati1882,Lanjutkan,0,0,-,-,_s4AOdH2OUs,lanjut,Neutral
2025-07-23T10:24:55Z,@asepirwansyah3709,"Gak ada vibes nya ini film, kalo pemain nya gak yang lama",0,0,-,-,_s4AOdH2OUs,gak vibes nya film kalo main nya gak,Positive
2025-07-23T08:51:53Z,@TaufikPermana-w7o,Memang bener kebanyakan yang nakal nakal lah yang gampang dekat sama cewek 😮,0,0,-,-,_s4AOdH2OUs,bener banyak nakal nakal gampang cewek,Neutral
2025-07-23T00:12:04Z,@sitishofuroo1134,"""Dia wanita yang tidak akan pernah bisa saya tandingi,bahkan dimasa terbaik saya""
Kata katanya nusuk bgt woi",0,0,-,-,_s4AOdH2OUs,wanita tandingibahkan masa baik nusuk bgt woi,Neutral
2025-07-21T11:50:37Z,@moje7015,Kok jadi gantengan kang Hardi daripada Dilan 😂,0,0,-,-,_s4AOdH2OUs,ganteng kang hardi dil,Neutral
2025-07-17T06:24:32Z,@rachellaviola498,Gak paham sm tahun nya dr 90 sampai 95 sekolah SMA terua,0,0,-,-,_s4AOdH2OUs,gak paham sm nya dr sekolah sma rua,Neutral
2025-07-15T18:29:05Z,@BudiSantoso-h3f,"Hanya karna pemeran utama gak mau main season ke 2 semua pemain lama di ganti, mungkin akan berdampak besar klo cuma pemeran utama yg di ganti🙏🏽😊",0,0,-,-,_s4AOdH2OUs,karna per utama gak main season main ganti dampak klo per utama yg ganti,Positive
2025-07-14T04:13:45Z,@MuhammadAnggi-sz7ki,"Jujur ga terlalu suka si dilan versi yang ini,tapi tetep bagus kok tetep oke filem nya cuma Arbani kaya ga cocok,kalo jadi rompis baru😂",0,0,-,-,_s4AOdH2OUs,jujur ga suka si dil versi initapi tetep bagus tetep oke filem nya arbani kaya ga cocokkalo rompis,Neutral
2025-07-13T02:52:55Z,@nindilesmana-q6j,Dilan versi mabuk tuak.. 😂,0,0,-,-,_s4AOdH2OUs,dil versi mabuk tuak,Neutral
2025-07-12T15:40:29Z,@omiyan4781,"Panggilan dilan ke terdengar lain. Milea, dulu sering panggil Lia",0,0,-,-,_s4AOdH2OUs,panggil dil dengar milea panggil lia,Neutral
2025-07-10T05:00:57Z,@SupriptoJr,dilan dan milea nya berubah 360 derajat😂,0,0,-,-,_s4AOdH2OUs,dil milea nya ubah derajat,Neutral
2025-07-10T00:22:10Z,@wawanoconer8606,Ini bukan milea ini ubur ubur laut jauh bgt,0,0,-,-,_s4AOdH2OUs,milea ubur ubur laut bgt,Neutral
